numbers: Table 1
time-date stamp,Date,"ERCOT Load, MW","Total Wind Output, MW","Total Wind Installed, MW","Wind Output, % of Load","Wind Output, % of Installed",1-hr MW change,1-hr % change,,,,
11/27/2019 13:00:00,Nov-27,39368,5983,25437,15.2,24,-585.1,-8.908,,,,
11/27/2019 14:00:00,Nov-27,39264,6165,25437,15.7,24,181.7,3.037,,,,
11/27/2019 15:00:00,Nov-27,38954,5965,25437,15.3,23,-199.9,-3.242,,,,
11/27/2019 16:00:00,Nov-27,39288,5050,25437,12.9,20,-915.2,-15.343,,,,
11/27/2019 17:00:00,Nov-27,40217,5275,25437,13.1,21,225.2,4.46,,,,
11/27/2019 18:00:00,Nov-27,41823,4484,25437,10.7,18,-791.1,-14.996,,,,
11/27/2019 19:00:00,Nov-27,41445,4966,25437,12.0,20,482.2,10.754,,,,
11/27/2019 20:00:00,Nov-27,40801,5560,25437,13.6,22,593.8,11.956,,,,
11/27/2019 21:00:00,Nov-27,40186,5703,25437,14.2,22,143.4,2.58,,,,
11/27/2019 22:00:00,Nov-27,38926,5317,25437,13.7,21,-386.2,-6.771,,,,
11/27/2019 23:00:00,Nov-27,37025,4448,25437,12.0,17,-869.2,-16.347,,,,
11/28/2019 00:00:00,Nov-28,35190,4443,25437,12.6,17,-4.6,-0.104,,,,
11/28/2019 01:00:00,Nov-28,33745,4106,25437,12.2,16,-337.5,-7.596,,,,
11/28/2019 02:00:00,Nov-28,32826,3498,25437,10.7,14,-607.5,-14.797,,,,
11/28/2019 03:00:00,Nov-28,32397,3584,25437,11.1,14,85.4,2.441,,,,
11/28/2019 04:00:00,Nov-28,32362,3954,25437,12.2,16,370.7,10.345,,,,
11/28/2019 05:00:00,Nov-28,32961,3896,25437,11.8,15,-58.8,-1.487,,,,
11/28/2019 06:00:00,Nov-28,34072,4877,25437,14.3,19,981.0,25.182,,,,
11/28/2019 07:00:00,Nov-28,35248,4913,25437,13.9,19,35.9,0.737,,,,
11/28/2019 08:00:00,Nov-28,37054,4372,25437,11.8,17,-540.3,-10.999,,,,
11/28/2019 09:00:00,Nov-28,39048,3509,25437,9.0,14,-862.9,-19.736,,,,
11/28/2019 10:00:00,Nov-28,40466,2794,25437,6.9,11,-715.5,-20.387,,,,
11/28/2019 11:00:00,Nov-28,41090,2233,25437,5.4,9,-560.7,-20.068,,,,
11/28/2019 12:00:00,Nov-28,40811,1950,25437,4.8,8,-283.3,-12.684,,,,
11/28/2019 13:00:00,Nov-28,39595,1753,25437,4.4,7,-197.2,-10.113,,,,
11/28/2019 14:00:00,Nov-28,38446,1545,25437,4.0,6,-208.2,-11.878,,,,
11/28/2019 15:00:00,Nov-28,37677,1559,25437,4.1,6,14.6,0.944,,,,
11/28/2019 16:00:00,Nov-28,37269,1670,25437,4.5,7,110.7,7.102,,,,
11/28/2019 17:00:00,Nov-28,37182,1758,25437,4.7,7,88.0,5.271,,,,
11/28/2019 18:00:00,Nov-28,38199,2313,25437,6.1,9,555.3,31.592,,,,
11/28/2019 19:00:00,Nov-28,37908,3293,25437,8.7,13,979.8,42.358,,,,
11/28/2019 20:00:00,Nov-28,37622,3058,25437,8.1,12,-235.3,-7.144,,,,
11/28/2019 21:00:00,Nov-28,37403,2148,25437,5.7,8,-909.5,-29.742,,,,
11/28/2019 22:00:00,Nov-28,36689,1930,25437,5.3,8,-218.4,-10.165,,,,
11/28/2019 23:00:00,Nov-28,35740,1960,25437,5.5,8,30.0,1.556,,,,
11/29/2019 00:00:00,Nov-29,34326,1687,25888,4.9,7,-273.3,-13.946,,,,
11/29/2019 01:00:00,Nov-29,33393,1729,25888,5.2,7,42.0,2.491,,,,
11/29/2019 02:00:00,Nov-29,32756,2094,25888,6.4,8,365.8,21.164,,,,
11/29/2019 03:00:00,Nov-29,32386,2641,25888,8.2,10,546.4,26.086,,,,
11/29/2019 04:00:00,Nov-29,32191,1794,25888,5.6,7,-847.3,-32.083,,,,
11/29/2019 05:00:00,Nov-29,33184,1768,25888,5.3,7,-26.0,-1.448,,,,
11/29/2019 06:00:00,Nov-29,34176,2239,25888,6.6,9,471.2,26.655,,,,
11/29/2019 07:00:00,Nov-29,35400,3271,25888,9.2,13,1032.3,46.109,,,,
11/29/2019 08:00:00,Nov-29,36267,4233,25888,11.7,16,961.8,29.403,,,,
11/29/2019 09:00:00,Nov-29,37394,5584,25888,14.9,22,1351.2,31.922,,,,
11/29/2019 10:00:00,Nov-29,38774,6440,25888,16.6,25,856.0,15.329,,,,
11/29/2019 11:00:00,Nov-29,39316,7604,25888,19.3,29,1164.1,18.076,,,,
11/29/2019 12:00:00,Nov-29,39659,9991,25888,25.2,39,2387.3,31.395,,,,
11/29/2019 13:00:00,Nov-29,39577,11921,25888,30.1,46,1929.4,19.311,,,,
11/29/2019 14:00:00,Nov-29,39230,13021,25888,33.2,50,1100.5,9.232,,,,
11/29/2019 15:00:00,Nov-29,38994,13884,25888,35.6,54,862.8,6.626,,,,
11/29/2019 16:00:00,Nov-29,39059,14543,25888,37.2,56,658.9,4.746,,,,
11/29/2019 17:00:00,Nov-29,39429,14897,25888,37.8,58,354.0,2.434,,,,
11/29/2019 18:00:00,Nov-29,40564,15659,25888,38.6,60,761.4,5.111,,,,
11/29/2019 19:00:00,Nov-29,40022,16144,25888,40.3,62,485.7,3.102,,,,
11/29/2019 20:00:00,Nov-29,39274,15820,25888,40.3,61,-324.0,-2.007,,,,
11/29/2019 21:00:00,Nov-29,38524,16032,25888,41.6,62,212.1,1.341,,,,
11/29/2019 22:00:00,Nov-29,37311,16530,25888,44.3,64,497.4,3.102,,,,
11/29/2019 23:00:00,Nov-29,35890,16535,25888,46.1,64,5.2,0.032,,,,
11/30/2019 00:00:00,Nov-30,34271,16030,25888,46.8,62,-505.2,-3.055,,,,
11/30/2019 01:00:00,Nov-30,32866,14216,25888,43.3,55,-1813.3,-11.312,,,,
11/30/2019 02:00:00,Nov-30,31795,13376,25888,42.1,52,-840.0,-5.909,,,,
11/30/2019 03:00:00,Nov-30,31259,12562,25888,40.2,49,-814.7,-6.091,,,,
11/30/2019 04:00:00,Nov-30,31155,11647,25888,37.4,45,-914.7,-7.282,,,,
11/30/2019 05:00:00,Nov-30,31201,10409,25888,33.4,40,-1237.6,-10.626,,,,
11/30/2019 06:00:00,Nov-30,32170,10869,25888,33.8,42,459.5,4.414,,,,
11/30/2019 07:00:00,Nov-30,33080,11105,25888,33.6,43,236.1,2.172,,,,
11/30/2019 08:00:00,Nov-30,34435,11643,25888,33.8,45,537.5,4.84,,,,
11/30/2019 09:00:00,Nov-30,36045,11231,25888,31.2,43,-411.9,-3.538,,,,
11/30/2019 10:00:00,Nov-30,37774,12439,25888,32.9,48,1207.9,10.756,,,,
11/30/2019 11:00:00,Nov-30,39332,13447,25888,34.2,52,1007.9,8.103,,,,
11/30/2019 12:00:00,Nov-30,39953,13016,25888,32.6,50,-430.5,-3.201,,,,
11/30/2019 13:00:00,Nov-30,40475,13326,25888,32.9,51,309.6,2.378,,,,
11/30/2019 14:00:00,Nov-30,40523,14258,25888,35.2,55,932.2,6.996,,,,
11/30/2019 15:00:00,Nov-30,40770,14462,25888,35.5,56,204.3,1.433,,,,
11/30/2019 16:00:00,Nov-30,40798,14829,25888,36.3,57,367.1,2.539,,,,
11/30/2019 17:00:00,Nov-30,40360,14640,25888,36.3,57,-189.4,-1.277,,,,
11/30/2019 18:00:00,Nov-30,41546,14777,25888,35.6,57,137.1,0.936,,,,
11/30/2019 19:00:00,Nov-30,41006,15923,25888,38.8,62,1146.4,7.758,,,,
11/30/2019 20:00:00,Nov-30,39999,16296,25888,40.7,63,372.3,2.338,,,,
11/30/2019 21:00:00,Nov-30,38931,14836,25888,38.1,57,-1459.5,-8.956,,,,
11/30/2019 22:00:00,Nov-30,37663,14388,25888,38.2,56,-448.0,-3.02,,,,
11/30/2019 23:00:00,Nov-30,35986,14294,25888,39.7,55,-93.7,-0.651,,,,
12/01/2019 00:00:00,Dec-01,33815,14196,25905,42.0,55,-98.5,-0.689,,,,
12/01/2019 01:00:00,Dec-01,32557,14502,25905,44.5,56,305.6,2.153,,,,
12/01/2019 02:00:00,Dec-01,31645,14507,25905,45.8,56,5.8,0.04,,,,
12/01/2019 03:00:00,Dec-01,31031,13851,25905,44.6,53,-656.4,-4.525,,,,
12/01/2019 04:00:00,Dec-01,31010,13560,25905,43.7,52,-290.5,-2.098,,,,
12/01/2019 05:00:00,Dec-01,31461,13299,25905,42.3,51,-261.5,-1.928,,,,
12/01/2019 06:00:00,Dec-01,32176,12145,25905,37.7,47,-1153.7,-8.675,,,,
12/01/2019 07:00:00,Dec-01,33473,10916,25905,32.6,42,-1228.9,-10.118,,,,
12/01/2019 08:00:00,Dec-01,34863,9417,25905,27.0,36,-1499.0,-13.731,,,,
12/01/2019 09:00:00,Dec-01,35898,8269,25905,23.0,32,-1148.0,-12.19,,,,
12/01/2019 10:00:00,Dec-01,36420,9831,25905,27.0,38,1561.3,18.88,,,,
12/01/2019 11:00:00,Dec-01,36410,8672,25905,23.8,33,-1158.8,-11.787,,,,
12/01/2019 12:00:00,Dec-01,36012,6200,25905,17.2,24,-2472.3,-28.509,,,,
12/01/2019 13:00:00,Dec-01,35767,5262,25905,14.7,20,-937.3,-15.118,,,,
12/01/2019 14:00:00,Dec-01,35373,4712,25905,13.3,18,-550.2,-10.455,,,,
12/01/2019 15:00:00,Dec-01,35212,4268,25905,12.1,16,-444.4,-9.431,,,,
12/01/2019 16:00:00,Dec-01,35411,3717,25905,10.5,14,-550.6,-12.902,,,,
12/01/2019 17:00:00,Dec-01,36497,2809,25905,7.7,11,-908.6,-24.443,,,,
12/01/2019 18:00:00,Dec-01,39325,2514,25905,6.4,10,-294.5,-10.488,,,,
12/01/2019 19:00:00,Dec-01,40248,3085,25905,7.7,12,570.5,22.694,,,,
12/01/2019 20:00:00,Dec-01,40358,3298,25905,8.2,13,213.8,6.931,,,,
12/01/2019 21:00:00,Dec-01,39950,3540,25905,8.9,14,242.1,7.341,,,,
12/01/2019 22:00:00,Dec-01,38654,3624,25905,9.4,14,83.1,2.347,,,,
12/01/2019 23:00:00,Dec-01,36916,3587,25905,9.7,14,-36.4,-1.005,,,,
12/02/2019 00:00:00,Dec-02,35243,3479,25888,9.9,13,-108.3,-3.019,,,,
12/02/2019 01:00:00,Dec-02,34518,3712,25888,10.8,14,232.9,6.694,,,,
12/02/2019 02:00:00,Dec-02,34290,3898,25888,11.4,15,186.8,5.032,,,,
12/02/2019 03:00:00,Dec-02,34490,4393,25888,12.7,17,494.4,12.683,,,,
12/02/2019 04:00:00,Dec-02,35298,4547,25888,12.9,18,154.3,3.513,,,,
12/02/2019 05:00:00,Dec-02,37294,4446,25888,11.9,17,-101.2,-2.225,,,,
12/02/2019 06:00:00,Dec-02,41186,4488,25888,10.9,17,41.7,0.938,,,,
12/02/2019 07:00:00,Dec-02,45334,4882,25888,10.8,19,393.9,8.776,,,,
12/02/2019 08:00:00,Dec-02,44787,5077,25888,11.3,20,195.0,3.994,,,,
12/02/2019 09:00:00,Dec-02,43302,4511,25888,10.4,17,-565.2,-11.133,,,,
12/02/2019 10:00:00,Dec-02,42090,4015,25888,9.5,16,-496.2,-10.999,,,,
12/02/2019 11:00:00,Dec-02,40886,4672,25888,11.4,18,657.2,16.368,,,,
12/02/2019 12:00:00,Dec-02,39757,4971,25888,12.5,19,298.3,6.384,,,,
12/02/2019 13:00:00,Dec-02,38830,5115,25888,13.2,20,143.9,2.896,,,,
12/02/2019 14:00:00,Dec-02,38212,5252,25888,13.7,20,137.8,2.694,,,,
12/02/2019 15:00:00,Dec-02,37657,5325,25888,14.1,21,72.4,1.378,,,,
12/02/2019 16:00:00,Dec-02,37744,5751,25888,15.2,22,425.8,7.997,,,,
12/02/2019 17:00:00,Dec-02,38544,5743,25888,14.9,22,-7.4,-0.129,,,,
12/02/2019 18:00:00,Dec-02,41989,7188,25888,17.1,28,1444.7,25.155,,,,
12/02/2019 19:00:00,Dec-02,42593,10054,25888,23.6,39,2865.8,39.87,,,,
12/02/2019 20:00:00,Dec-02,42820,12674,25888,29.6,49,2620.0,26.06,,,,
12/02/2019 21:00:00,Dec-02,42680,14558,25888,34.1,56,1884.2,14.867,,,,
12/02/2019 22:00:00,Dec-02,41254,15588,25888,37.8,60,1029.8,7.074,,,,
12/02/2019 23:00:00,Dec-02,39058,15712,25888,40.2,61,124.6,0.799,,,,
12/03/2019 00:00:00,Dec-03,37468,15673,25888,41.8,61,-39.2,-0.249,,,,
12/03/2019 01:00:00,Dec-03,36679,15264,25888,41.6,59,-408.7,-2.607,,,,
12/03/2019 02:00:00,Dec-03,36527,14984,25888,41.0,58,-279.9,-1.834,,,,
12/03/2019 03:00:00,Dec-03,36651,14458,25888,39.4,56,-526.6,-3.515,,,,
12/03/2019 04:00:00,Dec-03,37336,13836,25888,37.1,53,-621.6,-4.299,,,,
12/03/2019 05:00:00,Dec-03,39267,13094,25888,33.3,51,-741.9,-5.362,,,,
12/03/2019 06:00:00,Dec-03,42852,12166,25888,28.4,47,-928.0,-7.087,,,,
12/03/2019 07:00:00,Dec-03,46435,11891,25888,25.6,46,-275.2,-2.262,,,,
12/03/2019 08:00:00,Dec-03,45293,11829,25888,26.1,46,-62.1,-0.522,,,,
12/03/2019 09:00:00,Dec-03,43264,8944,25888,20.7,35,-2885.5,-24.394,,,,
12/03/2019 10:00:00,Dec-03,41468,6331,25888,15.3,24,-2613.0,-29.217,,,,
12/03/2019 11:00:00,Dec-03,39890,6624,25888,16.6,26,293.0,4.629,,,,
12/03/2019 12:00:00,Dec-03,38897,5563,25888,14.3,21,-1060.9,-16.017,,,,
12/03/2019 13:00:00,Dec-03,38148,6130,25888,16.1,24,567.5,10.202,,,,
12/03/2019 14:00:00,Dec-03,37945,6097,25888,16.1,24,-33.7,-0.55,,,,
12/03/2019 15:00:00,Dec-03,37520,5461,25888,14.6,21,-635.6,-10.426,,,,
12/03/2019 16:00:00,Dec-03,37810,4818,25888,12.7,19,-643.4,-11.782,,,,
12/03/2019 17:00:00,Dec-03,38316,3712,25888,9.7,14,-1105.1,-22.94,,,,
12/03/2019 18:00:00,Dec-03,40730,3874,25888,9.5,15,161.9,4.361,,,,
12/03/2019 19:00:00,Dec-03,40909,4535,25888,11.1,18,661.1,17.063,,,,
12/03/2019 20:00:00,Dec-03,40764,4686,25888,11.5,18,150.4,3.316,,,,
12/03/2019 21:00:00,Dec-03,40175,4419,25888,11.0,17,-267.1,-5.701,,,,
12/03/2019 22:00:00,Dec-03,38471,4005,25888,10.4,15,-413.2,-9.352,,,,
12/03/2019 23:00:00,Dec-03,36179,4607,25888,12.7,18,601.4,15.016,,,,
12/04/2019 00:00:00,Dec-04,34371,4823,25888,14.0,19,216.1,4.691,,,,
12/04/2019 01:00:00,Dec-04,33605,4799,25888,14.3,19,-23.4,-0.486,,,,
12/04/2019 02:00:00,Dec-04,33275,4381,25888,13.2,17,-418.5,-8.719,,,,
12/04/2019 03:00:00,Dec-04,33515,4160,25888,12.4,16,-221.2,-5.05,,,,
12/04/2019 04:00:00,Dec-04,34182,4699,25888,13.7,18,539.1,12.96,,,,
12/04/2019 05:00:00,Dec-04,35906,4922,25888,13.7,19,222.8,4.741,,,,
12/04/2019 06:00:00,Dec-04,39454,4841,25888,12.3,19,-81.1,-1.647,,,,
12/04/2019 07:00:00,Dec-04,43107,5296,25888,12.3,20,455.5,9.41,,,,
12/04/2019 08:00:00,Dec-04,42198,5504,25888,13.0,21,207.5,3.917,,,,
12/04/2019 09:00:00,Dec-04,40836,5156,25888,12.6,20,-347.4,-6.312,,,,
12/04/2019 10:00:00,Dec-04,39766,4227,25888,10.6,16,-928.7,-18.011,,,,
12/04/2019 11:00:00,Dec-04,38694,4426,25888,11.4,17,198.6,4.697,,,,
12/04/2019 12:00:00,Dec-04,38209,4934,25888,12.9,19,508.3,11.485,,,,
12/04/2019 13:00:00,Dec-04,38117,4908,25888,12.9,19,-25.9,-0.526,,,,
12/04/2019 14:00:00,Dec-04,38277,5140,25888,13.4,20,231.1,4.707,,,,
12/04/2019 15:00:00,Dec-04,38065,4803,25888,12.6,19,-336.7,-6.551,,,,
12/04/2019 16:00:00,Dec-04,38159,4430,25888,11.6,17,-373.1,-7.769,,,,
12/04/2019 17:00:00,Dec-04,38537,4505,25888,11.7,17,75.0,1.693,,,,
12/04/2019 18:00:00,Dec-04,40911,6855,25888,16.8,26,2350.3,52.174,,,,
12/04/2019 19:00:00,Dec-04,41132,10205,25888,24.8,39,3350.2,48.873,,,,
12/04/2019 20:00:00,Dec-04,40667,12658,25888,31.1,49,2452.9,24.035,,,,
12/04/2019 21:00:00,Dec-04,40057,15159,25888,37.8,59,2500.5,19.755,,,,
12/04/2019 22:00:00,Dec-04,38213,14851,25888,38.9,57,-307.3,-2.027,,,,
12/04/2019 23:00:00,Dec-04,35766,14534,25888,40.6,56,-317.2,-2.136,,,,
12/05/2019 00:00:00,Dec-05,33536,13279,25888,39.6,51,-1255.5,-8.638,,,,
12/05/2019 01:00:00,Dec-05,32630,13347,25888,40.9,52,68.2,0.513,,,,
12/05/2019 02:00:00,Dec-05,32253,13614,25888,42.2,53,267.1,2.001,,,,
12/05/2019 03:00:00,Dec-05,32083,13215,25888,41.2,51,-399.2,-2.932,,,,
12/05/2019 04:00:00,Dec-05,32407,12801,25888,39.5,49,-413.4,-3.128,,,,
12/05/2019 05:00:00,Dec-05,33786,12286,25888,36.4,47,-515.2,-4.025,,,,
12/05/2019 06:00:00,Dec-05,37088,11632,25888,31.4,45,-653.7,-5.32,,,,
12/05/2019 07:00:00,Dec-05,40402,10708,25888,26.5,41,-924.8,-7.95,,,,
12/05/2019 08:00:00,Dec-05,39972,10609,25888,26.5,41,-99.0,-0.925,,,,
12/05/2019 09:00:00,Dec-05,39444,9309,25888,23.6,36,-1299.7,-12.251,,,,
12/05/2019 10:00:00,Dec-05,39035,7666,25888,19.6,30,-1642.5,-17.644,,,,
12/05/2019 11:00:00,Dec-05,38732,8399,25888,21.7,32,732.2,9.551,,,,
12/05/2019 12:00:00,Dec-05,38670,9466,25888,24.5,37,1067.2,12.707,,,,
12/05/2019 13:00:00,Dec-05,38784,10848,25888,28.0,42,1381.8,14.598,,,,
12/05/2019 14:00:00,Dec-05,38907,11915,25888,30.6,46,1067.6,9.841,,,,
12/05/2019 15:00:00,Dec-05,39015,12210,25888,31.3,47,294.5,2.472,,,,
12/05/2019 16:00:00,Dec-05,39019,12457,25888,31.9,48,247.4,2.026,,,,
12/05/2019 17:00:00,Dec-05,39236,11961,25888,30.5,46,-496.0,-3.982,,,,
12/05/2019 18:00:00,Dec-05,41268,10700,25888,25.9,41,-1261.0,-10.542,,,,
12/05/2019 19:00:00,Dec-05,41137,12205,25888,29.7,47,1504.8,14.064,,,,
12/05/2019 20:00:00,Dec-05,40715,13612,25888,33.4,53,1406.7,11.525,,,,
12/05/2019 21:00:00,Dec-05,39935,14731,25888,36.9,57,1119.4,8.223,,,,
12/05/2019 22:00:00,Dec-05,38024,15530,25888,40.8,60,798.8,5.422,,,,
12/05/2019 23:00:00,Dec-05,35682,16195,25888,45.4,63,665.6,4.286,,,,
12/06/2019 00:00:00,Dec-06,33195,15010,25888,45.2,58,-1185.1,-7.318,,,,
12/06/2019 01:00:00,Dec-06,31973,14767,25888,46.2,57,-242.9,-1.618,,,,
12/06/2019 02:00:00,Dec-06,31125,14556,25888,46.8,56,-211.8,-1.434,,,,
12/06/2019 03:00:00,Dec-06,30783,14464,25888,47.0,56,-92.0,-0.632,,,,
12/06/2019 04:00:00,Dec-06,31135,13767,25888,44.2,53,-697.1,-4.82,,,,
12/06/2019 05:00:00,Dec-06,32245,12503,25888,38.8,48,-1263.4,-9.177,,,,
12/06/2019 06:00:00,Dec-06,35225,11707,25888,33.2,45,-796.6,-6.371,,,,
12/06/2019 07:00:00,Dec-06,38593,11500,25888,29.8,44,-207.1,-1.769,,,,
12/06/2019 08:00:00,Dec-06,38611,11327,25888,29.3,44,-172.4,-1.499,,,,
12/06/2019 09:00:00,Dec-06,38730,9330,25888,24.1,36,-1997.6,-17.635,,,,
12/06/2019 10:00:00,Dec-06,38839,7890,25888,20.3,30,-1440.1,-15.436,,,,
12/06/2019 11:00:00,Dec-06,38882,5997,25888,15.4,23,-1892.4,-23.986,,,,
12/06/2019 12:00:00,Dec-06,38674,3922,25888,10.1,15,-2075.6,-34.61,,,,
12/06/2019 13:00:00,Dec-06,38611,2886,25888,7.5,11,-1035.5,-26.406,,,,
12/06/2019 14:00:00,Dec-06,38619,2354,25888,6.1,9,-532.4,-18.449,,,,
12/06/2019 15:00:00,Dec-06,38474,2033,25888,5.3,8,-321.0,-13.637,,,,
12/06/2019 16:00:00,Dec-06,38541,1877,25888,4.9,7,-155.5,-7.65,,,,
12/06/2019 17:00:00,Dec-06,38621,2008,25888,5.2,8,131.3,6.996,,,,
12/06/2019 18:00:00,Dec-06,40527,2654,25888,6.5,10,645.8,32.152,,,,
12/06/2019 19:00:00,Dec-06,40007,3674,25888,9.2,14,1020.2,38.438,,,,
12/06/2019 20:00:00,Dec-06,39465,4720,25888,12.0,18,1045.1,28.443,,,,
12/06/2019 21:00:00,Dec-06,38882,5378,25888,13.8,21,658.9,13.961,,,,
12/06/2019 22:00:00,Dec-06,37809,5897,25888,15.6,23,518.5,9.641,,,,
12/06/2019 23:00:00,Dec-06,36280,6290,25888,17.3,24,393.3,6.67,,,,
12/07/2019 00:00:00,Dec-07,34448,6401,25888,18.6,25,110.9,1.763,,,,
12/07/2019 01:00:00,Dec-07,33471,6250,25888,18.7,24,-151.7,-2.37,,,,
12/07/2019 02:00:00,Dec-07,32865,6013,25888,18.3,23,-236.5,-3.784,,,,
12/07/2019 03:00:00,Dec-07,32716,5731,25888,17.5,22,-282.1,-4.691,,,,
12/07/2019 04:00:00,Dec-07,32901,5318,25888,16.2,21,-413.3,-7.211,,,,
12/07/2019 05:00:00,Dec-07,33640,5130,25888,15.2,20,-188.2,-3.539,,,,
12/07/2019 06:00:00,Dec-07,35071,5514,25888,15.7,21,384.0,7.486,,,,
12/07/2019 07:00:00,Dec-07,37380,5747,25888,15.4,22,233.0,4.227,,,,
12/07/2019 08:00:00,Dec-07,38950,5228,25888,13.4,20,-518.1,-9.016,,,,
12/07/2019 09:00:00,Dec-07,39187,4394,25888,11.2,17,-834.9,-15.968,,,,
12/07/2019 10:00:00,Dec-07,38768,3674,25888,9.5,14,-720.0,-16.387,,,,
12/07/2019 11:00:00,Dec-07,37957,4009,25888,10.6,15,335.0,9.12,,,,
12/07/2019 12:00:00,Dec-07,37332,4338,25888,11.6,17,329.8,8.228,,,,
12/07/2019 13:00:00,Dec-07,36939,4992,25888,13.5,19,653.0,15.052,,,,
12/07/2019 14:00:00,Dec-07,36485,5917,25888,16.2,23,925.6,18.544,,,,
12/07/2019 15:00:00,Dec-07,36224,6130,25888,16.9,24,213.3,3.606,,,,
12/07/2019 16:00:00,Dec-07,36371,6450,25888,17.7,25,319.6,5.213,,,,
12/07/2019 17:00:00,Dec-07,36641,6616,25888,18.1,26,166.2,2.577,,,,
12/07/2019 18:00:00,Dec-07,38732,8692,25888,22.4,34,2075.7,31.372,,,,
12/07/2019 19:00:00,Dec-07,38687,12581,25888,32.5,49,3889.2,44.744,,,,
12/07/2019 20:00:00,Dec-07,38350,15290,25888,39.9,59,2709.0,21.532,,,,
12/07/2019 21:00:00,Dec-07,38057,16133,25888,42.4,62,842.6,5.511,,,,
12/07/2019 22:00:00,Dec-07,37294,15925,25888,42.7,62,-207.8,-1.288,,,,
12/07/2019 23:00:00,Dec-07,35930,15750,25888,43.8,61,-175.1,-1.099,,,,
12/08/2019 00:00:00,Dec-08,34535,15791,25888,45.7,61,41.7,0.265,,,,
12/08/2019 01:00:00,Dec-08,33478,15528,25888,46.4,60,-263.6,-1.669,,,,
12/08/2019 02:00:00,Dec-08,32815,15391,25888,46.9,59,-136.9,-0.882,,,,
12/08/2019 03:00:00,Dec-08,32519,15509,25888,47.7,60,118.0,0.766,,,,
12/08/2019 04:00:00,Dec-08,32407,14746,25888,45.5,57,-763.3,-4.922,,,,
12/08/2019 05:00:00,Dec-08,32620,14515,25888,44.5,56,-230.9,-1.566,,,,
12/08/2019 06:00:00,Dec-08,33392,13624,25888,40.8,53,-891.2,-6.14,,,,
12/08/2019 07:00:00,Dec-08,34869,14648,25888,42.0,57,1024.0,7.516,,,,
12/08/2019 08:00:00,Dec-08,35889,14658,25888,40.8,57,10.0,0.068,,,,
12/08/2019 09:00:00,Dec-08,36726,13284,25888,36.2,51,-1373.4,-9.37,,,,
12/08/2019 10:00:00,Dec-08,36887,11451,25888,31.0,44,-1832.8,-13.797,,,,
12/08/2019 11:00:00,Dec-08,36405,11487,25888,31.6,44,36.0,0.314,,,,
12/08/2019 12:00:00,Dec-08,36452,12035,25888,33.0,46,547.2,4.763,,,,
12/08/2019 13:00:00,Dec-08,36595,13109,25888,35.8,51,1074.8,8.931,,,,
12/08/2019 14:00:00,Dec-08,36677,14609,25888,39.8,56,1499.7,11.44,,,,
12/08/2019 15:00:00,Dec-08,36689,14771,25888,40.3,57,162.0,1.109,,,,
12/08/2019 16:00:00,Dec-08,37038,14004,25888,37.8,54,-766.7,-5.191,,,,
12/08/2019 17:00:00,Dec-08,37701,12601,25888,33.4,49,-1403.7,-10.023,,,,
12/08/2019 18:00:00,Dec-08,40516,12914,25888,31.9,50,313.2,2.485,,,,
12/08/2019 19:00:00,Dec-08,40706,14547,25888,35.7,56,1633.4,12.648,,,,
12/08/2019 20:00:00,Dec-08,40431,16050,25888,39.7,62,1502.5,10.329,,,,
12/08/2019 21:00:00,Dec-08,39534,16584,25888,41.9,64,534.7,3.331,,,,
12/08/2019 22:00:00,Dec-08,37443,15732,25888,42.0,61,-852.7,-5.142,,,,
12/08/2019 23:00:00,Dec-08,35040,15200,25888,43.4,59,-531.3,-3.377,,,,
12/09/2019 00:00:00,Dec-09,32728,14320,25888,43.8,55,-880.0,-5.79,,,,
12/09/2019 01:00:00,Dec-09,31219,13166,25888,42.2,51,-1154.5,-8.062,,,,
12/09/2019 02:00:00,Dec-09,30537,12657,25888,41.4,49,-508.3,-3.861,,,,
12/09/2019 03:00:00,Dec-09,30329,12816,25888,42.3,50,158.4,1.252,,,,
12/09/2019 04:00:00,Dec-09,30464,13072,25888,42.9,50,255.7,1.995,,,,
12/09/2019 05:00:00,Dec-09,31551,12613,25888,40.0,49,-458.2,-3.505,,,,
12/09/2019 06:00:00,Dec-09,34455,12332,25888,35.8,48,-281.0,-2.228,,,,
12/09/2019 07:00:00,Dec-09,37799,11950,25888,31.6,46,-382.4,-3.101,,,,
12/09/2019 08:00:00,Dec-09,37853,11805,25888,31.2,46,-144.9,-1.212,,,,
12/09/2019 09:00:00,Dec-09,38584,10746,25888,27.9,42,-1058.6,-8.968,,,,
12/09/2019 10:00:00,Dec-09,39236,10800,25888,27.5,42,53.8,0.5,,,,
12/09/2019 11:00:00,Dec-09,40076,11562,25888,28.9,45,762.0,7.055,,,,
12/09/2019 12:00:00,Dec-09,40500,11660,25888,28.8,45,98.2,0.85,,,,
12/09/2019 13:00:00,Dec-09,41129,11041,25888,26.8,43,-619.3,-5.311,,,,
12/09/2019 14:00:00,Dec-09,41722,10581,25888,25.4,41,-460.3,-4.169,,,,
12/09/2019 15:00:00,Dec-09,41623,10349,25888,24.9,40,-232.1,-2.193,,,,
12/09/2019 16:00:00,Dec-09,41880,10296,25888,24.6,40,-52.6,-0.508,,,,
12/09/2019 17:00:00,Dec-09,42367,11466,25888,27.1,44,1169.7,11.361,,,,
12/09/2019 18:00:00,Dec-09,44688,10649,25888,23.8,41,-816.8,-7.124,,,,
